latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished
2007-06-28,1977.0,403,clementi ave 1,12,cl,194.0,0.0,0.0,168.0,22.0,2.0,2.0,0.0,1
2007-06-28,1977.0,404,clementi ave 1,12,cl,195.0,0.0,0.0,168.0,22.0,2.0,3.0,0.0,1
2007-06-28,1977.0,407,clementi ave 1,13,cl,125.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,1
2007-06-28,1977.0,408,clementi ave 1,14,cl,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,1
2007-06-28,1977.0,409,clementi ave 1,14,cl,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,1
2007-07-12,1976.0,2,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1
2007-07-12,1976.0,3,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1
2007-07-12,1976.0,4,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1
2007-07-12,1976.0,5,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1
2007-07-12,1976.0,6,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1
2007-07-12,1976.0,7,teban gdns rd,10,je,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1
2007-07-12,1976.0,8,teban gdns rd,10,je,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1
2007-07-12,1976.0,9,teban gdns rd,10,je,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1
2007-07-12,1976.0,10,teban gdns rd,20,je,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1
2007-07-12,1976.0,11,teban gdns rd,14,je,122.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,1
2008-08-08,1964.0,74,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1
2008-08-08,1964.0,75,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1
2008-08-08,1964.0,76,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1
2008-08-08,1964.0,77,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1
2008-08-08,1964.0,78,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1
2008-08-08,1964.0,79,c'wealth dr,10,queenstown,95.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,1
2008-08-08,1964.0,80,c'wealth dr,10,queenstown,99.0,0.0,0.0,95.0,4.0,0.0,0.0,0.0,1
2009-11-08,1973.0,110,bt merah view,5,bm,52.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1
2009-11-08,1973.0,111,bt merah view,25,bm,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1
2009-11-08,1973.0,113,bt merah view,25,bm,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1
2009-11-08,1973.0,114,bt merah view,5,bm,52.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1
2011-02-13,1977.0,321,clementi ave 5,10,cl,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1
2011-02-13,1977.0,322,clementi ave 5,10,cl,146.0,0.0,0.0,145.0,0.0,1.0,0.0,0.0,1
2011-02-13,1977.0,323,clementi ave 5,10,cl,147.0,0.0,0.0,146.0,0.0,1.0,0.0,0.0,1
2011-11-09,1963.0,1,east coast rd,5,bd,27.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1
2011-11-09,1963.0,2,east coast rd,5,bd,27.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1
2011-11-09,1963.0,3,east coast rd,5,bd,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1
2011-11-15,1977.0,1,rochor rd,17,ct,141.0,0.0,0.0,131.0,0.0,10.0,0.0,0.0,1
2011-11-15,1977.0,2,rochor rd,17,ct,142.0,0.0,0.0,132.0,0.0,10.0,0.0,0.0,1
2011-11-15,1977.0,3,rochor rd,17,ct,142.0,0.0,0.0,132.0,0.0,10.0,0.0,0.0,1
2011-11-15,1977.0,4,rochor rd,17,ct,142.0,0.0,0.0,132.0,0.0,10.0,0.0,0.0,1
2011-12-03,1955.0,1,redhill cl,7,bm,41.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1
2011-12-03,1955.0,2,redhill cl,7,bm,41.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1
2011-12-03,1955.0,3,redhill cl,7,bm,41.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1
2011-12-03,1955.0,5,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,6,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,7,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,8,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,9,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,10,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,11,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,12,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,13,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,14,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,15,redhill cl,7,bm,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,16,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,17,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,18,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,19,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,20,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,21,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1
2011-12-03,1955.0,22,redhill cl,7,bm,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1
2011-12-29,1973.0,167,boon lay dr,11,jw,109.0,0.0,0.0,106.0,0.0,3.0,0.0,0.0,1
2011-12-29,1973.0,168,boon lay dr,11,jw,109.0,0.0,0.0,106.0,0.0,3.0,0.0,0.0,1
2011-12-29,1973.0,169,boon lay dr,11,jw,108.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,1
2011-12-29,1973.0,170,boon lay dr,11,jw,108.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,1
2011-12-29,1973.0,171,boon lay dr,11,jw,108.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,1
2011-12-29,1973.0,172,boon lay dr,11,jw,108.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,1
2012-06-25,1980.0,1a,woodlands centre rd,4,wl,73.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1
2012-06-25,1986.0,2a,woodlands centre rd,4,wl,74.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0,1
2014-06-27,1962.0,24,tanglin halt rd,10,queenstown,111.0,0.0,26.0,81.0,3.0,0.0,0.0,1.0,1
2014-06-27,1962.0,25,tanglin halt rd,10,queenstown,110.0,0.0,27.0,79.0,4.0,0.0,0.0,0.0,1
2014-06-27,1962.0,26,tanglin halt rd,10,queenstown,111.0,0.0,24.0,81.0,3.0,0.0,0.0,3.0,1
2014-06-27,1962.0,27,tanglin halt rd,10,queenstown,109.0,0.0,25.0,79.0,5.0,0.0,0.0,0.0,1
2014-06-27,1962.0,28,tanglin halt rd,10,queenstown,107.0,0.0,23.0,74.0,7.0,0.0,0.0,3.0,1
2014-06-27,1962.0,29,tanglin halt rd,9,queenstown,106.0,0.0,26.0,77.0,2.0,0.0,0.0,1.0,1
2014-06-27,1962.0,30,tanglin halt rd,9,queenstown,107.0,0.0,27.0,78.0,1.0,0.0,0.0,1.0,1
2014-06-27,1962.0,31,tanglin halt rd,9,queenstown,103.0,0.0,25.0,71.0,5.0,0.0,0.0,2.0,1
2014-06-27,1962.0,32,tanglin halt rd,9,queenstown,105.0,0.0,27.0,74.0,3.0,0.0,0.0,1.0,1
2014-06-27,1962.0,33,tanglin halt rd,10,queenstown,116.0,0.0,28.0,83.0,4.0,0.0,0.0,1.0,1
2014-06-27,1962.0,34,tanglin halt rd,10,queenstown,117.0,0.0,27.0,86.0,3.0,0.0,0.0,1.0,1
2014-06-27,1962.0,35,tanglin halt rd,10,queenstown,119.0,0.0,29.0,88.0,1.0,0.0,0.0,1.0,1
2014-06-27,1962.0,36,tanglin halt rd,10,queenstown,117.0,0.0,26.0,87.0,3.0,0.0,0.0,1.0,1
2014-06-27,1962.0,37,tanglin halt rd,10,queenstown,118.0,0.0,27.0,88.0,2.0,0.0,0.0,1.0,1
2014-06-27,1962.0,38,tanglin halt rd,10,queenstown,116.0,0.0,25.0,84.0,4.0,0.0,0.0,3.0,1
2014-06-27,1962.0,40,tanglin halt rd,10,queenstown,116.0,0.0,28.0,84.0,4.0,0.0,0.0,0.0,1
2014-06-27,1962.0,41,tanglin halt rd,10,queenstown,118.0,0.0,28.0,87.0,2.0,0.0,0.0,1.0,1
2014-06-27,1962.0,42,tanglin halt rd,10,queenstown,118.0,0.0,29.0,87.0,2.0,0.0,0.0,0.0,1
2014-06-27,1962.0,43,tanglin halt rd,10,queenstown,114.0,0.0,28.0,79.0,6.0,0.0,0.0,1.0,1
2014-06-27,1962.0,44,tanglin halt rd,10,queenstown,116.0,0.0,27.0,83.0,4.0,0.0,0.0,2.0,1
2014-06-27,1962.0,45,tanglin halt rd,10,queenstown,118.0,0.0,28.0,87.0,2.0,0.0,0.0,1.0,1
2014-06-27,1962.0,55,c'wealth dr,10,queenstown,118.0,0.0,29.0,87.0,2.0,0.0,0.0,0.0,1
2014-06-27,1962.0,56,c'wealth dr,10,queenstown,118.0,0.0,29.0,86.0,2.0,0.0,0.0,1.0,1
2014-06-27,1962.0,58,c'wealth dr,10,queenstown,117.0,0.0,28.0,85.0,3.0,0.0,0.0,1.0,1
2014-06-27,1963.0,59,c'wealth dr,10,queenstown,115.0,0.0,28.0,82.0,5.0,0.0,0.0,0.0,1
2014-06-27,1963.0,60,c'wealth dr,10,queenstown,118.0,0.0,29.0,86.0,2.0,0.0,0.0,1.0,1
2014-06-27,1963.0,62,c'wealth dr,10,queenstown,119.0,0.0,29.0,88.0,1.0,0.0,0.0,1.0,1
2014-06-27,1963.0,63,c'wealth dr,10,queenstown,116.0,0.0,29.0,83.0,4.0,0.0,0.0,0.0,1
2014-06-27,1963.0,64,c'wealth dr,10,queenstown,116.0,0.0,28.0,84.0,4.0,0.0,0.0,0.0,1
2014-06-27,1963.0,65,c'wealth dr,10,queenstown,112.0,0.0,26.0,77.0,8.0,0.0,0.0,1.0,1
2014-06-27,1963.0,66,c'wealth dr,10,queenstown,117.0,0.0,28.0,86.0,3.0,0.0,0.0,0.0,1
2016-08-03,1979.0,513,west coast rd,14,cl,206.0,0.0,0.0,178.0,26.0,1.0,1.0,0.0,1
2016-08-03,1979.0,514,west coast rd,12,cl,132.0,0.0,0.0,110.0,22.0,0.0,0.0,0.0,1
2016-08-03,1979.0,515,west coast rd,14,cl,153.0,0.0,0.0,124.0,26.0,2.0,1.0,0.0,1
2016-08-03,1979.0,516,west coast rd,2,cl,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1
2016-08-03,1979.0,517,west coast rd,2,cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2016-08-03,1979.0,518,west coast rd,12,cl,172.0,0.0,0.0,146.0,22.0,1.0,3.0,0.0,1
2016-08-03,1979.0,519,west coast rd,12,cl,174.0,0.0,0.0,150.0,22.0,0.0,2.0,0.0,1
2016-08-03,1979.0,520,west coast rd,12,cl,154.0,0.0,0.0,132.0,22.0,0.0,0.0,0.0,1
2018-05-13,1968.0,81,macpherson lane,12,gl,130.0,0.0,115.0,11.0,2.0,0.0,0.0,2.0,1
2018-05-13,1968.0,82,macpherson lane,12,gl,94.0,0.0,13.0,80.0,1.0,0.0,0.0,0.0,1
2018-05-13,1968.0,83,macpherson lane,12,gl,93.0,0.0,11.0,78.0,2.0,0.0,0.0,2.0,1
