latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished
2020-04-24,1985,364,bt batok st 31,12,bb,110,0,0,66,44,0,0,0,0
2020-04-24,1985,351,bt batok st 34,4,bb,12,0,0,0,0,0,12,0,0
2020-04-24,1985,350,woodlands ave 3,12,wl,110,0,0,0,70,40,0,0,0
2020-04-24,1985,261,yishun st 22,4,ys,12,0,0,8,4,0,0,0,0
2020-04-24,1985,257,yishun ring rd,10,ys,90,0,0,0,58,32,0,0,0
2020-04-24,1985,350,ubi ave 1,4,gl,19,0,0,14,5,0,0,0,0
2020-04-24,1985,758,yishun st 72,12,ys,110,0,0,0,48,62,0,0,0
2020-04-24,1985,3,delta ave,13,bm,120,0,0,0,120,0,0,0,0
2020-04-24,1985,853,woodlands st 83,12,wl,110,0,0,0,110,0,0,0,0
2020-04-24,1985,757,yishun st 72,12,ys,110,0,0,0,48,62,0,0,0
2020-04-24,1985,119,bedok reservoir rd,4,bd,32,0,0,0,32,0,0,0,0
2020-04-24,1985,755,yishun st 72,12,ys,158,0,0,0,100,58,0,0,0
2020-04-24,1985,853,tampines st 83,12,tap,110,0,0,66,44,0,0,0,0
2020-04-24,1985,614,hougang ave 8,12,hg,110,0,0,0,110,0,0,0,0
2020-04-24,1985,754,yishun st 72,12,ys,110,0,0,0,110,0,0,0,0
2020-04-24,1985,753,yishun st 72,4,ys,23,0,0,22,0,1,0,0,0
2020-04-24,1985,170,bt batok west ave 8,25,bb,144,0,0,0,48,96,0,0,0
2020-04-24,1985,307,woodlands ave 1,12,wl,72,0,0,6,6,0,60,0,0
2020-04-24,1985,123,bishan st 12,13,bh,96,0,0,0,96,0,0,0,0
2020-04-24,1985,842,sims ave,19,gl,72,0,0,0,0,0,72,0,0
2020-04-24,1985,622,hougang ave 8,4,hg,24,0,0,0,0,0,24,0,0
2020-04-24,1985,609,yishun st 61,12,ys,132,0,0,0,132,0,0,0,0
2020-04-24,1985,104,bishan st 12,4,bh,24,0,0,16,8,0,0,0,0
2020-04-24,1985,843,woodlands st 82,12,wl,136,0,0,0,136,0,0,0,0
2020-04-24,1985,610,yishun st 61,12,ys,110,0,0,0,110,0,0,0,0
2020-04-24,1985,842,woodlands st 82,12,wl,136,0,0,0,136,0,0,0,0
2020-04-24,1985,767,yishun ave 3,4,ys,20,0,0,20,0,0,0,0,0
2020-04-24,1985,768,yishun ave 3,12,ys,114,0,0,0,114,0,0,0,0
2020-04-24,1985,118,bedok reservoir rd,4,bd,32,0,0,0,32,0,0,0,0
2020-04-24,1985,835,tampines st 83,4,tap,16,0,0,12,4,0,0,0,0
2020-04-24,1985,840,woodlands st 82,12,wl,114,0,0,0,114,0,0,0,0
2020-04-24,1985,310,bt batok st 32,4,bb,32,0,0,16,16,0,0,0,0
2020-04-24,1985,624,hougang ave 8,13,hg,96,0,0,0,54,42,0,0,0
2020-04-24,1985,171,bedok sth rd,12,bd,88,0,0,0,48,40,0,0,0
2020-04-24,1985,854,tampines st 82,12,tap,110,0,0,66,44,0,0,0,0
2020-04-24,1985,329,ubi ave 1,10,gl,94,0,0,0,62,32,0,0,0
2020-04-24,1985,844,tampines st 82,4,tap,18,0,0,12,5,1,0,0,0
2020-04-24,1985,274,bt batok east ave 4,4,bb,26,0,0,22,4,0,0,0,0
2020-04-24,1985,273,yishun st 22,12,ys,110,0,0,66,44,0,0,0,0
2020-04-24,1985,831,tampines st 83,4,tap,72,0,0,56,16,0,0,0,0
2020-04-24,1985,264,yishun st 22,12,ys,110,0,0,66,44,0,0,0,0
2020-04-24,1985,344,ubi ave 1,11,gl,124,0,0,0,124,0,0,0,0
2020-04-24,1985,344,woodlands st 32,13,wl,96,0,0,0,54,42,0,0,0
2020-04-24,1985,105,bishan st 12,9,bh,116,0,0,66,50,0,0,0,0
2020-04-24,1985,345,bt batok st 34,12,bb,110,0,0,66,44,0,0,0,0
2020-04-24,1985,337,ubi ave 1,4,gl,16,0,0,0,6,10,0,0,0
2020-04-24,1985,268,bt batok east ave 4,12,bb,88,0,0,0,88,0,0,0,0
2020-04-24,1985,202,bt batok st 21,25,bb,128,0,0,3,29,96,0,0,0
2020-04-24,1985,330,ubi ave 1,10,gl,94,0,0,0,62,32,0,0,0
2020-04-24,1985,107,bishan st 12,13,bh,96,0,0,0,96,0,0,0,0
2020-04-24,1985,325,serangoon ave 3,13,sgn,96,0,0,0,96,0,0,0,0
2020-04-24,1985,343,bt batok st 34,12,bb,132,0,0,66,66,0,0,0,0
2020-04-24,1985,343,woodlands ave 1,4,wl,24,0,0,0,24,0,0,0,0
2020-04-24,1985,343,ubi ave 1,12,gl,114,0,0,0,114,0,0,0,0
2020-04-24,1985,330,bt batok st 33,17,bb,80,0,0,0,0,0,80,0,0
2020-04-24,1985,325,bt batok st 33,14,bb,136,0,0,0,80,56,0,0,0
2020-04-24,1985,330,serangoon ave 3,12,sgn,134,0,0,0,134,0,0,0,0
2020-04-24,1985,270,yishun st 22,12,ys,110,0,0,66,44,0,0,0,0
2020-04-24,1985,331,woodlands ave 1,12,wl,72,0,0,6,6,0,60,0,0
2020-04-24,1985,324,woodlands st 32,4,wl,16,0,0,0,16,0,0,0,0
2020-04-24,1985,324,serangoon ave 3,13,sgn,96,0,0,0,96,0,0,0,0
2020-04-24,1985,330,woodlands ave 1,12,wl,60,0,0,6,4,0,50,0,0
2020-04-24,1985,324,bt batok st 33,12,bb,124,0,0,83,41,0,0,0,0
2020-04-24,1985,331,bt batok st 33,14,bb,118,0,0,0,76,42,0,0,0
2020-04-24,1985,604,hougang ave 4,4,hg,16,0,0,0,16,0,0,0,0
2020-04-24,1985,323,woodlands st 32,13,wl,60,0,0,0,0,12,48,0,0
2020-04-24,1985,603,hougang ave 4,10,hg,108,0,0,0,108,0,0,0,0
2020-04-24,1985,774,yishun ave 3,12,ys,204,0,0,137,67,0,0,0,0
2020-04-24,1985,327,bt batok st 33,4,bb,16,0,0,8,8,0,0,0,0
2020-04-24,1985,331,serangoon ave 3,12,sgn,88,0,0,0,48,40,0,0,0
2020-04-24,1985,313,ubi ave 1,12,gl,115,0,0,0,115,0,0,0,0
2020-04-24,1985,314,ubi ave 1,11,gl,124,0,0,0,124,0,0,0,0
2020-04-24,1985,834,tampines st 82,4,tap,16,0,0,8,8,0,0,0,0
2020-04-24,1985,312,ubi ave 1,4,gl,24,0,0,16,8,0,0,0,0
2020-04-24,1985,105,bedok reservoir rd,12,bd,110,0,0,66,44,0,0,0,0
2020-04-24,1985,608,hougang ave 4,4,hg,32,0,0,0,32,0,0,0,0
2020-04-24,1985,263,yishun st 22,12,ys,104,0,0,54,44,6,0,0,0
2020-04-24,1985,346,ubi ave 1,13,gl,96,0,0,0,96,0,0,0,0
2020-04-24,1985,346,woodlands st 32,4,wl,32,0,0,0,0,0,32,0,0
2020-04-24,1985,201d,tampines st 21,4,tap,66,0,0,65,0,0,1,0,0
2020-04-24,1985,773,yishun ave 3,12,ys,136,0,0,68,68,0,0,0,0
2020-04-24,1985,201g,tampines st 21,1,tap,0,0,0,0,0,0,0,0,0
2020-04-24,1985,617,hougang ave 8,12,hg,136,0,0,68,68,0,0,0,0
2020-04-24,1985,638,veerasamy rd,4,ct,0,0,0,0,0,0,0,0,0
2020-04-24,1985,347,ubi ave 1,13,gl,96,0,0,0,96,0,0,0,0
2020-04-24,1985,347,woodlands ave 3,12,wl,88,0,0,0,48,40,0,0,0
2020-04-24,1985,772,yishun ave 3,12,ys,114,0,0,0,114,0,0,0,0
2020-04-24,1985,120,bedok reservoir rd,12,bd,88,0,0,0,88,0,0,0,0
2020-04-24,1985,348,ubi ave 1,12,gl,114,0,0,0,114,0,0,0,0
2020-04-24,1985,346,bt batok st 34,12,bb,110,0,0,66,44,0,0,0,0
2020-04-24,1985,345,woodlands st 32,11,wl,103,0,0,0,26,36,41,0,0
2020-04-24,1985,201c,tampines st 21,1,tap,0,0,0,0,0,0,0,0,0
2020-04-24,1985,345,ubi ave 1,4,gl,16,0,0,0,16,0,0,0,0
2020-04-24,1985,314,bt batok st 32,4,bb,16,0,0,8,8,0,0,0,0
2020-04-24,1985,342,ubi ave 1,4,gl,16,0,0,12,4,0,0,0,0
2020-04-24,1985,201b,tampines st 21,4,tap,36,0,0,36,0,0,0,0,0
2020-04-24,1985,830,tampines st 82,4,tap,71,0,0,54,16,1,0,0,0
2020-04-24,1985,265,bt batok east ave 4,12,bb,142,0,0,119,21,0,2,0,0
2020-04-24,1985,775,yishun ring rd,13,ys,120,0,0,0,36,84,0,0,0
2020-04-24,1985,271,bt batok east ave 4,10,bb,99,0,0,83,15,1,0,0,0
2020-04-24,1985,329,woodlands st 32,4,wl,32,0,0,0,32,0,0,0,0
2020-04-24,1985,201e,tampines st 23,4,tap,66,0,0,65,0,1,0,0,0
2020-04-24,1985,348,woodlands ave 3,13,wl,96,0,0,0,54,42,0,0,0
2020-04-24,1985,332,bt batok st 32,4,bb,32,0,0,24,8,0,0,0,0
2020-04-24,1985,106,bishan st 12,13,bh,96,0,0,0,96,0,0,0,0
2020-04-24,1985,336,bt batok st 32,12,bb,111,0,0,0,80,31,0,0,0
2020-04-24,1985,336,ubi ave 1,10,gl,112,0,0,0,66,46,0,0,0
2020-04-24,1985,602,hougang ave 4,13,hg,96,0,0,0,96,0,0,0,0
2020-04-24,1985,106,bedok reservoir rd,12,bd,110,0,0,0,110,0,0,0,0
2020-04-24,1985,337,bt batok st 34,9,bb,116,0,0,0,116,0,0,0,0
2020-04-24,1985,321,ubi ave 1,4,gl,24,0,0,16,8,0,0,0,0
2020-04-24,1985,321,woodlands st 32,11,wl,144,0,0,0,108,36,0,0,0
2020-04-24,1985,201,serangoon ctrl,12,sgn,172,0,0,115,57,0,0,0,0
2020-04-24,1985,333,ubi ave 1,15,gl,70,0,0,0,0,0,70,0,0
2020-04-24,1985,122,bishan st 12,12,bh,114,0,0,0,114,0,0,0,0
2020-04-24,1985,323,bt batok st 33,9,bb,112,0,0,73,38,1,0,0,0
2020-04-24,1985,201,bt batok st 21,25,bb,128,0,0,3,29,96,0,0,0
2020-04-24,1985,275,bt batok east ave 4,4,bb,16,0,0,12,4,0,0,0,0
2020-04-24,1985,619,hougang ave 8,12,hg,130,0,0,128,0,2,0,0,0
2020-04-24,1985,322,ubi ave 1,12,gl,88,0,0,0,48,40,0,0,0
2020-04-24,1985,332,serangoon ave 3,12,sgn,138,0,0,0,138,0,0,0,0
2020-04-24,1985,332,ubi ave 1,4,gl,8,0,0,0,0,0,8,0,0
2020-04-24,1985,332,woodlands ave 1,4,wl,16,0,0,0,16,0,0,0,0
2020-04-24,1985,322,serangoon ave 3,11,sgn,70,0,0,0,0,0,70,0,0
2020-04-24,1985,108,bishan st 12,4,bh,32,0,0,16,16,0,0,0,0
2020-04-24,1985,274,yishun st 22,12,ys,132,0,0,66,66,0,0,0,0
2020-04-24,1985,106,clementi st 12,4,cl,0,0,0,0,0,0,0,0,0
2020-04-24,1985,325,ubi ave 1,4,gl,19,0,0,14,5,0,0,0,0
2020-04-24,1985,808,woodlands st 81,12,wl,72,0,0,6,6,0,60,0,0
2020-04-24,1985,333,bt batok st 32,10,bb,132,0,0,76,56,0,0,0,0
2020-04-24,1985,333,serangoon ave 3,12,sgn,88,0,0,0,48,40,0,0,0
2020-04-24,1985,322,woodlands st 32,13,wl,96,0,0,0,30,42,24,0,0
2020-04-24,1985,320,woodlands st 32,4,wl,32,0,0,0,0,0,32,0,0
2020-04-24,1985,108,bedok reservoir rd,12,bd,153,0,0,86,66,1,0,0,0
2020-04-24,1985,612,hougang ave 8,4,hg,40,0,0,0,28,12,0,0,0
2020-04-24,1985,320,bt batok st 33,4,bb,16,0,0,8,8,0,0,0,0
2020-04-24,1985,326,ubi ave 1,13,gl,72,0,0,0,0,0,72,0,0
2020-04-24,1985,335,ubi ave 1,4,gl,8,0,0,0,0,0,8,0,0
2020-04-24,1985,327,serangoon ave 3,13,sgn,96,0,0,0,96,0,0,0,0
2020-04-24,1985,327,woodlands st 32,4,wl,16,0,0,0,16,0,0,0,0
2020-04-24,1985,326,serangoon ave 3,4,sgn,23,0,0,13,10,0,0,0,0
2020-04-24,1985,272,yishun st 22,12,ys,114,0,0,0,74,40,0,0,0
2020-04-24,1985,328,bt batok st 33,4,bb,16,0,0,8,8,0,0,0,0
2020-04-24,1985,328,serangoon ave 3,13,sgn,96,0,0,0,96,0,0,0,0
2020-04-24,1985,328,ubi ave 1,4,gl,16,0,0,8,8,0,0,0,0
2020-04-24,1985,326,bt batok st 33,4,bb,24,0,0,0,0,0,24,0,0
2020-04-24,1985,273,bt batok east ave 4,2,bb,0,0,0,0,0,0,0,0,0
2020-04-24,1985,328,woodlands st 32,13,wl,60,0,0,0,0,12,48,0,0
2020-04-24,1985,107,bedok reservoir rd,13,bd,120,0,0,72,48,0,0,0,0
2020-04-24,1985,803,woodlands st 81,12,wl,60,0,0,6,4,0,50,0,0
2020-04-24,1985,272,bt batok east ave 4,10,bb,109,0,0,93,16,0,0,0,0
2020-04-24,1985,335,bt batok st 32,4,bb,16,0,0,8,8,0,0,0,0
2020-04-24,1985,334,ubi ave 1,15,gl,70,0,0,0,0,0,70,0,0
2020-04-24,1985,329,bt batok st 33,14,bb,110,0,0,0,74,36,0,0,0
2020-04-24,1985,331,ubi ave 1,4,gl,12,0,0,0,0,0,12,0,0
2020-04-24,1985,323,serangoon ave 3,12,sgn,136,0,0,68,68,0,0,0,0
2020-04-24,1985,816,woodlands st 82,12,wl,74,0,0,6,6,0,62,0,0
2020-04-24,1985,335,serangoon ave 3,12,sgn,138,0,0,0,138,0,0,0,0
2020-04-24,1985,334,bt batok st 32,4,bb,32,0,0,0,20,12,0,0,0
2020-04-24,1985,269,yishun st 22,12,ys,151,0,0,77,67,7,0,0,0
2020-04-24,1985,201,tampines st 21,1,tap,0,0,0,0,0,0,0,0,0
2020-04-24,1985,321,serangoon ave 2,11,sgn,90,0,0,0,0,0,90,0,0
2020-04-24,1985,605,hougang ave 4,12,hg,110,0,0,0,110,0,0,0,0
2020-04-24,1985,801,yishun ring rd,4,ys,32,0,0,24,8,0,0,0,0
2020-04-24,1985,329,serangoon ave 3,12,sgn,152,0,0,0,94,58,0,0,0
2020-04-24,1986,678,hougang ave 8,9,hg,118,0,0,75,43,0,0,0,0
2020-04-24,1986,172,bishan st 13,8,bh,98,0,0,0,64,34,0,0,0
2020-04-24,1986,804,hougang ctrl,3,hg,14,0,0,12,2,0,0,0,0
2020-04-24,1986,805,yishun ring rd,13,ys,148,0,0,0,88,60,0,0,0
2020-04-24,1986,803,yishun ring rd,12,ys,110,0,0,66,44,0,0,0,0
2020-04-24,1986,327,yishun ring rd,12,ys,110,0,0,0,110,0,0,0,0
2020-04-24,1986,372,bt batok st 31,4,bb,45,0,0,31,14,0,0,0,0
2020-04-24,1986,169,bishan st 13,4,bh,16,0,0,0,0,0,16,0,0
2020-04-24,1986,604,yishun st 61,12,ys,68,0,0,22,28,0,18,0,0
2020-04-24,1986,809,french rd,7,kwn,0,0,0,0,0,0,0,0,0
2020-04-24,1986,806,hougang ctrl,8,hg,13,0,0,8,5,0,0,0,0
2020-04-24,1986,676,hougang ave 8,13,hg,96,0,0,0,96,0,0,0,0
2020-04-24,1986,804,yishun ring rd,13,ys,148,0,0,0,88,60,0,0,0
2020-04-24,1986,374,bt batok st 31,4,bb,75,0,0,59,10,6,0,0,0
2020-04-24,1986,805,woodlands st 81,12,wl,60,0,0,6,4,0,50,0,0
2020-04-24,1986,806,woodlands st 81,11,wl,219,0,0,0,0,0,0,219,0
2020-04-24,1986,140,bedok reservoir rd,13,bd,96,0,0,0,54,42,0,0,0
2020-04-24,1986,806,yishun ring rd,12,ys,110,0,0,66,44,0,0,0,0
2020-04-24,1986,677,hougang ave 8,13,hg,119,0,0,70,48,1,0,0,0
2020-04-24,1986,147,bishan st 11,9,bh,80,0,0,0,52,28,0,0,0
2020-04-24,1986,807,yishun ring rd,4,ys,28,0,0,14,14,0,0,0,0
2020-04-24,1986,808,french rd,7,kwn,0,0,0,0,0,0,0,0,0
2020-04-24,1986,373,bt batok st 31,3,bb,0,0,0,0,0,0,0,0,0
2020-04-24,1986,150,bedok reservoir rd,10,bd,104,0,0,52,52,0,0,0,0
2020-04-24,1986,687,hougang st 61,4,hg,16,0,0,8,8,0,0,0,0
2020-04-24,1986,125,pending rd,12,bp,132,0,0,66,66,0,0,0,0
2020-04-24,1986,412,woodlands st 41,12,wl,62,0,0,6,4,10,42,0,0
2020-04-24,1986,143,bedok reservoir rd,4,bd,47,0,0,30,16,1,0,0,0
2020-04-24,1986,651,hougang ave 8,4,hg,8,0,0,0,0,0,8,0,0
2020-04-24,1986,804,woodlands st 81,11,wl,80,0,0,0,0,0,80,0,0
2020-04-24,1986,686,hougang st 61,12,hg,158,0,0,0,100,58,0,0,0
2020-04-24,1986,802,woodlands st 81,9,wl,100,0,0,0,60,40,0,0,0
2020-04-24,1986,802,yishun ring rd,12,ys,110,0,0,66,44,0,0,0,0
2020-04-24,1986,603,yishun st 61,12,ys,110,0,0,0,59,51,0,0,0
2020-04-24,1986,413,bt batok west ave 4,4,bb,24,0,0,19,5,0,0,0,0
2020-04-24,1986,675,hougang ave 8,13,hg,120,0,0,0,120,0,0,0,0
2020-04-24,1986,809,hougang ctrl,8,hg,13,0,0,8,5,0,0,0,0
2020-04-24,1986,501,bt batok st 52,8,bb,101,0,0,71,29,1,0,0,0
2020-04-24,1986,501,hougang ave 8,10,hg,145,0,0,90,54,1,0,0,0
2020-04-24,1986,674,hougang ave 8,13,hg,148,0,0,74,74,0,0,0,0
2020-04-24,1986,181,bishan st 13,12,bh,126,0,0,0,87,39,0,0,0
2020-04-24,1986,375,bt batok st 31,4,bb,8,0,0,4,4,0,0,0,0
2020-04-24,1986,376,bt batok st 31,4,bb,0,0,0,0,0,0,0,0,0
2020-04-24,1986,651,yishun ave 4,9,ys,96,0,0,0,56,40,0,0,0
2020-04-24,1986,809,yishun ring rd,13,ys,96,0,0,0,30,66,0,0,0
2020-04-24,1986,503,bt batok st 52,8,bb,101,0,0,71,29,1,0,0,0
2020-04-24,1986,503,hougang ave 8,10,hg,94,0,0,0,62,32,0,0,0
2020-04-24,1986,645,hougang ave 8,13,hg,120,0,0,120,0,0,0,0,0
2020-04-24,1986,504,hougang ave 8,10,hg,94,0,0,0,62,32,0,0,0
2020-04-24,1986,118,pending rd,12,bp,132,0,0,66,66,0,0,0,0
2020-04-24,1986,127,bedok reservoir rd,4,bd,48,0,0,32,16,0,0,0,0
2020-04-24,1986,652,hougang ave 8,13,hg,120,0,0,120,0,0,0,0,0
2020-04-24,1986,411,woodlands st 41,12,wl,62,0,0,6,4,10,42,0,0
2020-04-24,1986,354,bt batok st 31,15,bb,90,0,0,0,0,0,90,0,0
2020-04-24,1986,350,bt batok st 34,9,bb,96,0,0,0,96,0,0,0,0
2020-04-24,1986,43,lengkok bahru,4,bm,28,0,0,0,22,6,0,0,0
2020-04-24,1986,153,serangoon nth ave 1,4,sgn,112,0,0,101,11,0,0,0,0
2020-04-24,1986,348,bt batok st 34,14,bb,118,0,0,0,74,44,0,0,0
2020-04-24,1986,122,mcnair rd,15,kwn,108,0,0,8,72,28,0,0,0
2020-04-24,1986,118,bishan st 12,4,bh,16,0,0,8,8,0,0,0,0
2020-04-24,1986,153a,serangoon nth ave 1,2,sgn,0,0,0,0,0,0,0,0,0
2020-04-24,1986,347,bt batok st 34,4,bb,27,0,0,18,9,0,0,0,0
2020-04-24,1986,171,yishun ave 7,13,ys,109,0,0,50,48,11,0,0,0
2020-04-24,1986,717,yishun st 71,10,ys,111,0,0,57,49,5,0,0,0
2020-04-24,1986,646,yishun st 61,12,ys,132,0,0,0,132,0,0,0,0
2020-04-24,1986,173,bishan st 13,21,bh,76,0,0,0,0,68,8,0,0
2020-04-24,1986,797,yishun ring rd,4,ys,24,0,0,24,0,0,0,0,0
2020-04-24,1986,172,yishun ave 7,13,ys,112,0,0,56,48,8,0,0,0
2020-04-24,1986,112,mcnair rd,15,kwn,92,0,0,27,37,28,0,0,0
2020-04-24,1986,112,pending rd,4,bp,26,0,0,19,7,0,0,0,0
2020-04-24,1986,171,bishan st 13,11,bh,120,0,0,80,40,0,0,0,0
2020-04-24,1986,173,yishun ave 7,12,ys,132,0,0,0,92,40,0,0,0
2020-04-24,1986,642,hougang ave 8,10,hg,121,0,0,121,0,0,0,0,0
2020-04-24,1986,344,bt batok st 34,4,bb,22,0,0,0,0,0,22,0,0
2020-04-24,1986,453,tampines st 42,12,tap,88,0,0,0,48,40,0,0,0
2020-04-24,1986,175,yishun ave 7,16,ys,90,0,0,0,30,60,0,0,0
2020-04-24,1986,122,bedok reservoir rd,10,bd,126,0,0,0,126,0,0,0,0
2020-04-24,1986,425,bt batok west ave 2,4,bb,18,0,0,12,6,0,0,0,0
2020-04-24,1986,419,bt batok west ave 2,10,bb,90,0,0,0,44,46,0,0,0
2020-04-24,1986,154,serangoon nth ave 1,4,sgn,88,0,0,67,20,1,0,0,0
2020-04-24,1986,50,hoy fatt rd,12,bm,132,0,0,0,74,58,0,0,0
2020-04-24,1986,174,bishan st 13,4,bh,16,0,0,0,0,0,16,0,0
2020-04-24,1986,452,tampines st 42,4,tap,32,0,0,16,16,0,0,0,0
2020-04-24,1986,796,yishun ring rd,13,ys,96,0,0,0,30,66,0,0,0
2020-04-24,1986,795a,yishun ring rd,4,ys,6,0,0,3,3,0,0,0,0
2020-04-24,1986,106,gangsa rd,10,bp,90,0,0,54,36,0,0,0,0
2020-04-24,1986,647,hougang ave 8,4,hg,12,0,0,0,0,0,12,0,0
2020-04-24,1986,642,yishun st 61,12,ys,110,0,0,0,110,0,0,0,0
2020-04-24,1986,118,aljunied ave 2,7,gl,0,0,0,0,0,0,0,0,0
2020-04-24,1986,355,bt batok st 31,4,bb,8,0,0,0,0,0,8,0,0
2020-04-24,1986,356,bt batok st 31,4,bb,12,0,0,0,0,0,12,0,0
2020-04-24,1986,641,yishun st 61,12,ys,67,0,0,22,28,0,17,0,0
2020-04-24,1986,170,yishun ave 7,16,ys,90,0,0,0,30,60,0,0,0
2020-04-24,1986,123,bedok reservoir rd,12,bd,88,0,0,0,88,0,0,0,0
2020-04-24,1986,151,bedok reservoir rd,10,bd,105,0,0,53,52,0,0,0,0
2020-04-24,1986,113,pending rd,12,bp,132,0,0,66,66,0,0,0,0
2020-04-24,1986,174,yishun ave 7,12,ys,136,0,0,0,96,40,0,0,0
2020-04-24,1986,111,gangsa rd,13,bp,96,0,0,0,30,66,0,0,0
2020-04-24,1986,776,yishun ave 2,13,ys,120,0,0,0,36,84,0,0,0
2020-04-24,1986,641,hougang ave 8,17,hg,64,0,0,0,0,64,0,0,0
2020-04-24,1986,426,bt batok west ave 2,10,bb,90,0,0,0,44,46,0,0,0
2020-04-24,1986,149,bishan st 11,9,bh,96,0,0,0,56,40,0,0,0
2020-04-24,1986,149,bedok reservoir rd,13,bd,120,0,0,0,120,0,0,0,0
2020-04-24,1986,45,teban gdns rd,4,je,22,0,0,0,0,0,22,0,0
2020-04-24,1986,175,bishan st 13,9,bh,96,0,0,0,56,40,0,0,0
2020-04-24,1986,148,serangoon nth ave 1,4,sgn,48,0,0,0,0,0,48,0,0
2020-04-24,1986,451,tampines st 42,12,tap,114,0,0,0,74,40,0,0,0
2020-04-24,1986,357,bt batok st 31,4,bb,12,0,0,0,0,0,12,0,0
2020-04-24,1986,807,woodlands st 81,12,wl,72,0,0,6,6,0,60,0,0
2020-04-24,1986,101,gangsa rd,13,bp,60,0,0,0,0,0,60,0,0
2020-04-24,1986,643,yishun st 61,13,ys,96,0,0,0,0,0,96,0,0
2020-04-24,1986,218,petir rd,12,bp,132,0,0,0,132,0,0,0,0
2020-04-24,1986,627,yishun st 61,12,ys,132,0,0,66,66,0,0,0,0
2020-04-24,1986,625,yishun st 61,12,ys,88,0,0,0,48,40,0,0,0
2020-04-24,1986,649,hougang ave 8,17,hg,64,0,0,0,0,64,0,0,0
2020-04-24,1986,236,lor 1 toa payoh,9,tp,76,0,0,0,0,0,76,0,0
2020-04-24,1986,928,jurong west st 92,12,jw,110,0,0,66,44,0,0,0,0
2020-04-24,1986,238,lor 1 toa payoh,22,tp,126,0,0,0,42,84,0,0,0
2020-04-24,1986,626,yishun st 61,9,ys,100,0,0,0,60,40,0,0,0
2020-04-24,1986,917,jurong west st 91,12,jw,132,0,0,66,66,0,0,0,0
2020-04-24,1986,939,jurong west st 91,12,jw,132,0,0,66,66,0,0,0,0
2020-04-24,1986,929,jurong west st 92,12,jw,132,0,0,66,66,0,0,0,0
2020-04-24,1986,868,yishun st 81,12,ys,132,0,0,0,132,0,0,0,0
2020-04-24,1986,283,bt batok east ave 3,10,bb,106,0,0,85,19,2,0,0,0
2020-04-24,1986,619,yishun ring rd,12,ys,88,0,0,0,48,40,0,0,0
2020-04-24,1986,225,pending rd,12,bp,110,0,0,0,110,0,0,0,0
2020-04-24,1986,879,yishun st 81,12,ys,110,0,0,0,110,0,0,0,0
2020-04-24,1986,617,yishun ring rd,11,ys,100,0,0,60,40,0,0,0,0
2020-04-24,1986,630,hougang ave 8,13,hg,120,0,0,0,78,42,0,0,0
2020-04-24,1986,936,jurong west st 91,12,jw,132,0,0,66,66,0,0,0,0
2020-04-24,1986,616,yishun ring rd,4,ys,16,0,0,0,0,8,8,0,0
2020-04-24,1986,226,pending rd,12,bp,110,0,0,0,110,0,0,0,0
2020-04-24,1986,277,bt batok east ave 3,2,bb,0,0,0,0,0,0,0,0,0
2020-04-24,1986,861,yishun ave 4,12,ys,110,0,0,66,44,0,0,0,0
2020-04-24,1986,630,yishun st 61,12,ys,132,0,0,66,66,0,0,0,0
2020-04-24,1986,217,petir rd,12,bp,132,0,0,0,132,0,0,0,0
2020-04-24,1986,914,jurong west st 91,12,jw,132,0,0,66,66,0,0,0,0
2020-04-24,1986,628,hougang ave 8,9,hg,76,0,0,0,0,0,76,0,0
2020-04-24,1986,618,yishun ring rd,13,ys,73,0,0,24,33,0,16,0,0
2020-04-24,1986,789,yishun ave 2,4,ys,24,0,0,24,0,0,0,0,0
2020-04-24,1986,108,mcnair rd,15,kwn,140,0,0,8,104,28,0,0,0
2020-04-24,1986,867,yishun st 81,12,ys,132,0,0,0,132,0,0,0,0
2020-04-24,1986,631,yishun st 61,4,ys,24,0,0,10,6,2,6,0,0
2020-04-24,1986,620,yishun ring rd,12,ys,88,0,0,0,48,40,0,0,0
2020-04-24,1986,925,jurong west st 92,12,jw,132,0,0,66,66,0,0,0,0
2020-04-24,1986,102,bishan st 12,25,bh,92,0,0,0,0,84,8,0,0
2020-04-24,1986,221,pending rd,12,bp,132,0,0,66,66,0,0,0,0
2020-04-24,1986,621,yishun ring rd,12,ys,110,0,0,66,44,0,0,0,0
2020-04-24,1986,102,gangsa rd,10,bp,90,0,0,54,36,0,0,0,0
2020-04-24,1986,875,yishun st 81,12,ys,110,0,0,0,110,0,0,0,0
2020-04-24,1986,862,yishun ave 4,12,ys,132,0,0,66,66,0,0,0,0
2020-04-24,1986,904,jurong west st 91,12,jw,110,0,0,66,44,0,0,0,0
2020-04-24,1986,632,hougang ave 8,9,hg,112,0,0,80,32,0,0,0,0
2020-04-24,1986,237,lor 1 toa payoh,9,tp,72,0,0,0,0,0,72,0,0
2020-04-24,1986,281,bt batok east ave 3,4,bb,15,0,0,10,4,1,0,0,0
2020-04-24,1986,629,yishun st 61,12,ys,110,0,0,66,44,0,0,0,0
2020-04-24,1986,103,bishan st 12,25,bh,92,0,0,0,0,84,8,0,0
