latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,car_park_no,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
1997-02-17,1979.0,455,ang mo kio ave 10,12,amk,143.0,0.0,0.0,121.0,22.0,0.0,0.0,0.0,1,1.3677722140000002,103.8581492,a38,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2006-06-22,1976.0,247,ang mo kio ave 2/ ang mo kio ave 3/ang mo kio ave 4,12,amk,88.0,0.0,0.0,0.0,55.0,33.0,0.0,0.0,1,1.377018506,103.8335752,a38,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1997-04-25,1979.0,580,ang mo kio ave 3,12,amk,120.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,1,1.367587926,103.8445967,a88,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
1997-04-25,1979.0,581,ang mo kio ave 3,12,amk,120.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,1,1.367279724,103.8346261,a88,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
1997-04-25,1979.0,582,ang mo kio ave 3,14,amk,196.0,0.0,0.0,166.0,30.0,0.0,0.0,0.0,1,1.367541521,103.8478092,a88,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2006-06-22,1976.0,248,ang mo kio ave 2/ ang mo kio ave 3/ang mo kio ave 4,12,amk,102.0,0.0,0.0,0.0,8.0,94.0,0.0,0.0,1,1.3772851119999998,103.8335313,a88,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
1997-04-25,1976.0,24,dover cres,14,qt,130.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1,1.305422783,103.7813204,ar2l,surface car park,electronic parking,no,no,no,0,0.0,n
1997-04-25,1975.0,28,dover cres,14,qt,147.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,1,1.304763568,103.7816972,ar2l,surface car park,electronic parking,no,no,no,0,0.0,n
1997-04-25,1971.0,3,syed alwi rd,17,kwn,58.0,0.0,0.0,44.0,14.0,0.0,0.0,0.0,1,1.307644018,103.8580491,jb3,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2001-03-11,1972.0,8,upp boon keng rd,18,kwn,146.0,0.0,5.0,126.0,13.0,2.0,0.0,0.0,1,1.312707295,103.8706906,jb3,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
1997-04-25,1971.0,4,syed alwi rd,17,kwn,58.0,0.0,0.0,44.0,14.0,0.0,0.0,0.0,1,1.307311923,103.8584267,br21,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
1999-03-18,1973.0,8,tronoh rd,12,kwn,118.0,2.0,1.0,104.0,10.0,1.0,0.0,0.0,1,1.31721083,103.8728052,br21,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2001-03-11,1972.0,9,upp boon keng rd,18,kwn,146.0,0.0,5.0,126.0,13.0,2.0,0.0,0.0,1,1.31627846,103.8738512,br21,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
1997-04-25,1971.0,5,syed alwi rd,17,kwn,59.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,1,1.30775049,103.8579292,jb2,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
1997-10-17,1981.0,135,tah ching rd,12,jw,141.0,0.0,1.0,83.0,45.0,11.0,1.0,0.0,1,1.337332246,103.721601,bl13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1997-10-17,1981.0,136,tah ching rd,12,jw,141.0,0.0,1.0,83.0,45.0,11.0,1.0,0.0,1,1.337115314,103.7232224,bl13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1997-10-17,1981.0,137,tah ching rd,12,jw,141.0,0.0,1.0,83.0,45.0,11.0,1.0,0.0,1,1.3368180790000002,103.7239146,tj36,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.1,n
1997-10-17,1981.0,138,tah ching rd,12,jw,141.0,0.0,1.0,83.0,45.0,11.0,1.0,0.0,1,1.337450347,103.72239559999998,j30,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1997-10-17,1980.0,439,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.316145836,103.7632932,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n
1997-10-17,1980.0,440,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.316231145,103.7639377,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2005-03-28,1980.0,436,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.3135388609999998,103.7654763,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2005-03-28,1980.0,437,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.311921068,103.7660169,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2005-03-28,1980.0,438,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.312123221,103.7638921,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n
2005-03-28,1980.0,445,clementi ave 3,6,cl,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.313359326,103.7639026,c18,surface car park,electronic parking,whole day,no,yes,0,4.5,n
1997-10-17,1972.0,136a,alexandra rd / tiong bahru rd,18,bm,146.0,0.0,5.0,126.0,13.0,2.0,0.0,0.0,1,1.289003462,103.8043293,te21,surface car park,coupon parking,no,no,no,0,0.0,n
2007-02-23,1952.0,31,silat walk / kg bahru hill / silat rd,3,bm,15.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,1,1.276629534,103.8291052,te21,surface car park,coupon parking,no,no,no,0,0.0,n
1997-10-17,1972.0,140,alexandra rd / tiong bahru rd,18,bm,146.0,0.0,5.0,126.0,13.0,2.0,0.0,0.0,1,1.291487202,103.819827,te29,surface car park,coupon parking,no,no,no,0,0.0,n
2007-02-23,1952.0,26,silat walk / kg bahru hill / silat rd,4,bm,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1,1.276280878,103.8297954,te29,surface car park,coupon parking,no,no,no,0,0.0,n
1997-10-17,1972.0,145,alexandra rd / tiong bahru rd,18,bm,146.0,0.0,5.0,126.0,13.0,2.0,0.0,0.0,1,1.290217095,103.8050788,h14,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,1.9,n
2003-02-24,1969.0,29,havelock rd / taman ho swee,18,bm,129.0,0.0,10.0,117.0,1.0,1.0,0.0,0.0,1,1.289946185,103.8276797,h14,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,1.9,n
2003-02-24,1969.0,31,havelock rd / taman ho swee,18,bm,129.0,0.0,10.0,117.0,1.0,1.0,0.0,0.0,1,1.288746037,103.8288242,h14,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,1.9,n
2003-02-24,1969.0,33,havelock rd / taman ho swee,12,bm,94.0,0.0,6.0,85.0,2.0,1.0,0.0,0.0,1,1.288475431,103.8328482,h14,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,1.9,n
1998-02-13,1977.0,78,telok blangah dr,14,bm,142.0,0.0,2.0,90.0,44.0,5.0,1.0,0.0,1,1.273332575,103.8110858,tbm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,1.8,n
1998-02-13,1977.0,80,telok blangah dr,14,bm,142.0,0.0,2.0,90.0,44.0,5.0,1.0,0.0,1,1.271782149,103.8106058,tbm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,1.8,n
1998-02-13,1977.0,81,telok blangah dr,14,bm,142.0,0.0,2.0,90.0,44.0,5.0,1.0,0.0,1,1.2735133790000002,103.8101453,tbm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,1.8,n
1998-02-13,1978.0,12,teban gdns rd,15,je,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.321499034,103.7389822,j3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1998-02-13,1978.0,19,teban gdns rd,15,je,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.321138966,103.7427876,j3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2007-07-12,1976.0,7,teban gdns rd,10,je,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1,1.321138966,103.7427876,j3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2007-07-12,1976.0,10,teban gdns rd,20,je,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1,1.322136363,103.7382928,j3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1998-02-13,1978.0,13,teban gdns rd,15,je,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.322136363,103.7382928,p13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1998-02-13,1978.0,21,teban gdns rd,15,je,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.323638045,103.7397308,p13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2007-07-12,1976.0,3,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,1.32378355,103.7385184,p13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1998-02-13,1978.0,14,teban gdns rd,15,je,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.321173097,103.7389324,j7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1998-02-13,1978.0,17,teban gdns rd,15,je,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.32378355,103.7385184,j1,surface car park,electronic parking,whole day,no,yes,0,5.4,n
1998-02-13,1978.0,22,teban gdns rd,15,je,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.32277239,103.7397143,p14,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1998-02-13,1978.0,23,teban gdns rd,15,je,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.322857732,103.7392387,p11,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2007-07-12,1976.0,5,teban gdns rd,14,je,110.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,1.32189197,103.7375516,p11,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2007-07-12,1976.0,9,teban gdns rd,10,je,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1,1.322136363,103.7382928,p11,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1998-07-21,1977.0,1,short st / prinsep st,16,ct,142.0,0.0,2.0,77.0,54.0,9.0,0.0,0.0,1,1.30216887,103.8502221,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
1998-07-21,1977.0,2,short st / prinsep st,16,ct,142.0,0.0,2.0,77.0,54.0,9.0,0.0,0.0,1,1.301929373,103.8504102,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
1998-07-21,1977.0,3,short st / prinsep st,16,ct,142.0,0.0,2.0,77.0,54.0,9.0,0.0,0.0,1,1.302865318,103.850972,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
1998-07-21,1983.0,21,outram pk,15,ct,123.0,0.0,0.0,38.0,59.0,17.0,9.0,0.0,1,1.281604154,103.8386525,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
1998-07-21,1983.0,28,outram pk,15,ct,123.0,0.0,0.0,38.0,59.0,17.0,9.0,0.0,1,1.279720594,103.8394399,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
2000-07-30,1976.0,16,outram hill,9,ct,119.0,0.0,2.0,91.0,22.0,4.0,0.0,0.0,1,1.284249106,103.8364328,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
2011-11-15,1977.0,1,rochor rd,17,ct,141.0,0.0,0.0,131.0,0.0,10.0,0.0,0.0,1,1.298864654,103.8573458,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
2011-11-15,1977.0,3,rochor rd,17,ct,142.0,0.0,0.0,132.0,0.0,10.0,0.0,0.0,1,1.300917989,103.8552479,sr2,surface car park,coupon parking,no,no,no,0,0.0,n
1998-07-21,1977.0,4,short st / prinsep st,16,ct,142.0,0.0,2.0,77.0,54.0,9.0,0.0,0.0,1,1.301963725,103.8504411,tpm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,1.8,n
1998-07-21,1977.0,5,short st / prinsep st,16,ct,142.0,0.0,2.0,77.0,54.0,9.0,0.0,0.0,1,1.301963725,103.8504411,tpm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,1.8,n
2011-11-15,1977.0,4,rochor rd,17,ct,142.0,0.0,0.0,132.0,0.0,10.0,0.0,0.0,1,1.300917989,103.8552479,tpm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,1.8,n
1998-07-21,1977.0,6,short st / prinsep st,16,ct,142.0,0.0,2.0,77.0,54.0,9.0,0.0,0.0,1,1.302000263,103.8504704,prm,multi-storey car park,electronic parking,whole day,no,yes,7,2.15,n
1998-07-21,1977.0,7,short st / prinsep st,16,ct,142.0,0.0,2.0,77.0,54.0,9.0,0.0,0.0,1,1.301963725,103.8504411,yhs,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1998-07-21,1983.0,23,outram pk,15,ct,123.0,0.0,0.0,38.0,59.0,17.0,9.0,0.0,1,1.278948674,103.8395495,yhs,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1998-07-21,1974.0,11,short st,9,ct,96.0,0.0,2.0,81.0,12.0,1.0,0.0,0.0,1,1.30216887,103.8502221,sls,surface car park,electronic parking,whole day,no,yes,0,4.5,n
1998-07-21,1974.0,12,short st,9,ct,96.0,0.0,2.0,81.0,12.0,1.0,0.0,0.0,1,1.302865318,103.850972,jks,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1998-07-21,1974.0,13,short st,9,ct,96.0,0.0,2.0,81.0,12.0,1.0,0.0,0.0,1,1.302194564,103.8505539,jks,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1998-07-21,1983.0,27,outram pk,15,ct,123.0,0.0,0.0,38.0,59.0,17.0,9.0,0.0,1,1.278948674,103.8395495,jks,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1998-07-21,1983.0,22,outram pk,15,ct,123.0,0.0,0.0,38.0,59.0,17.0,9.0,0.0,1,1.279060671,103.8385458,csm,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,1.9,n
1998-07-21,1983.0,29,outram pk,15,ct,123.0,0.0,0.0,38.0,59.0,17.0,9.0,0.0,1,1.2813296440000002,103.8391376,sr1,surface car park,coupon parking,whole day,no,yes,0,4.5,n
2000-07-30,1976.0,15,outram hill,9,ct,119.0,0.0,2.0,91.0,22.0,4.0,0.0,0.0,1,1.284606132,103.8361431,sr1,surface car park,coupon parking,whole day,no,yes,0,4.5,n
2011-11-15,1977.0,2,rochor rd,17,ct,142.0,0.0,0.0,132.0,0.0,10.0,0.0,0.0,1,1.305104362,103.8514743,sr1,surface car park,coupon parking,whole day,no,yes,0,4.5,n
1998-10-07,1968.0,1,upp aljunied lane,3,tp,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,1.334292424,103.8787462,ua6,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1999-03-18,1973.0,7,tronoh rd,12,kwn,118.0,2.0,1.0,104.0,10.0,1.0,0.0,0.0,1,1.31627846,103.8738512,br14,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
1999-03-21,1985.0,1,hillview ave,15,bb,113.0,0.0,0.0,21.0,58.0,19.0,15.0,0.0,1,1.353674206,103.7605499,u13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1999-03-21,1985.0,2,hillview ave,15,bb,113.0,0.0,0.0,21.0,58.0,19.0,15.0,0.0,1,1.357185485,103.7598263,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
1999-03-21,1980.0,7,hillview ave,15,bb,157.0,0.0,2.0,95.0,50.0,9.0,1.0,0.0,1,1.359437869,103.7629325,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
1999-03-21,1985.0,3,hillview ave,15,bb,113.0,0.0,0.0,21.0,58.0,19.0,15.0,0.0,1,1.359437869,103.7629325,u10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1999-03-21,1978.0,4,hillview ave,15,bb,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.3635835280000002,103.7652634,u7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
1999-03-21,1985.0,5,hillview ave,15,bb,113.0,0.0,0.0,21.0,58.0,19.0,15.0,0.0,1,1.353155097,103.7606799,u3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1999-03-21,1978.0,6,hillview ave,15,bb,148.0,0.0,2.0,83.0,54.0,8.0,1.0,0.0,1,1.35690906,103.7609632,u3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1999-03-21,1985.0,13,hillview ave,15,bb,113.0,0.0,0.0,21.0,58.0,19.0,15.0,0.0,1,1.357185485,103.7598263,u3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1999-03-21,1980.0,8,hillview ave,15,bb,157.0,0.0,2.0,95.0,50.0,9.0,1.0,0.0,1,1.353674206,103.7605499,u8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1999-03-21,1985.0,10,hillview ave,15,bb,113.0,0.0,0.0,21.0,58.0,19.0,15.0,0.0,1,1.359979068,103.7644426,u9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1999-03-21,1985.0,12,hillview ave,15,bb,113.0,0.0,0.0,21.0,58.0,19.0,15.0,0.0,1,1.35690906,103.7609632,u9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
1999-03-21,1985.0,14,hillview ave,15,bb,113.0,0.0,0.0,21.0,58.0,19.0,15.0,0.0,1,1.35636359,103.7617615,u12,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,3.8,n
1999-10-29,1974.0,140,lor 1a toa payoh,12,tp,118.0,2.0,1.0,99.0,14.0,2.0,0.0,0.0,1,1.337050543,103.8448113,tp15,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
1999-10-29,1980.0,68,dakota cres,15,gl,157.0,0.0,2.0,95.0,50.0,9.0,1.0,0.0,1,1.306018918,103.8857808,k22,surface car park,coupon parking,no,no,no,0,4.5,n
1999-10-29,1980.0,70,dakota cres,15,gl,157.0,0.0,2.0,95.0,50.0,9.0,1.0,0.0,1,1.30665816,103.8880879,k22,surface car park,coupon parking,no,no,no,0,4.5,n
1999-10-29,1980.0,72,dakota cres,15,gl,157.0,0.0,2.0,95.0,50.0,9.0,1.0,0.0,1,1.306407039,103.8881089,k22,surface car park,coupon parking,no,no,no,0,4.5,n
2000-02-20,1978.0,1,punggol rd / buangkok sth farmway 1,4,sk,16.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1,1.413461961,103.9128625,y8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2001-03-03,1984.0,4,seletar rd,10,ys,114.0,0.0,0.0,39.0,52.0,16.0,7.0,0.0,1,1.384523529,103.8677116,y8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2000-02-20,1978.0,2,punggol rd / buangkok sth farmway 1,4,sk,16.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1,1.392190456,103.9015425,y3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2000-02-20,1986.0,206,punggol rd / buangkok sth farmway 1,4,sk,24.0,0.0,0.0,12.0,8.0,1.0,3.0,0.0,1,1.405421845,103.9069069,y3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2001-03-03,1980.0,2,seletar west farmway 6,6,ys,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.397643821,103.8642821,y3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2000-02-20,1978.0,5,punggol rd / buangkok sth farmway 1,4,sk,16.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1,1.4038676419999998,103.9079914,y4t,surface car park,coupon parking,whole day,no,yes,0,0.0,n
2000-02-20,1975.0,2,sembawang rd,12,sb,126.0,1.0,2.0,95.0,25.0,3.0,0.0,0.0,1,1.441352664,103.8227927,y4t,surface car park,coupon parking,whole day,no,yes,0,0.0,n
2000-02-20,1986.0,207,punggol rd / buangkok sth farmway 1,4,sk,24.0,0.0,0.0,12.0,8.0,1.0,3.0,0.0,1,1.4038676419999998,103.9079914,y9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2000-02-20,1975.0,1,sembawang rd,12,sb,126.0,1.0,2.0,95.0,25.0,3.0,0.0,0.0,1,1.441121932,103.8224663,y9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2001-03-03,1980.0,5,seletar west farmway 6,6,ys,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.397643821,103.8642821,y9,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2000-02-20,1978.0,83,bedok nth rd,12,bd,144.0,0.0,2.0,92.0,45.0,4.0,1.0,0.0,1,1.329221264,103.9325025,b28,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2000-02-20,1975.0,3,sembawang rd,12,sb,126.0,1.0,2.0,95.0,25.0,3.0,0.0,0.0,1,1.441253164,103.8225021,y13,surface car park,electronic parking,whole day,no,yes,0,5.4,n
2001-03-03,1984.0,1,seletar rd,10,ys,114.0,0.0,0.0,39.0,52.0,16.0,7.0,0.0,1,1.3876033019999998,103.8694236,y13,surface car park,electronic parking,whole day,no,yes,0,5.4,n
2001-03-03,1980.0,6,seletar west farmway 6,6,ys,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.397643821,103.8642821,y13,surface car park,electronic parking,whole day,no,yes,0,5.4,n
2000-02-20,1975.0,4,sembawang rd,12,sb,126.0,1.0,2.0,95.0,25.0,3.0,0.0,0.0,1,1.441270623,103.8228276,y5,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2001-03-03,1984.0,3,seletar rd,10,ys,114.0,0.0,0.0,39.0,52.0,16.0,7.0,0.0,1,1.387188417,103.8693372,y5,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2000-02-20,1975.0,5,sembawang rd,12,sb,126.0,1.0,2.0,95.0,25.0,3.0,0.0,0.0,1,1.441338571,103.8224106,y4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2001-03-03,1980.0,1,seletar west farmway 6,6,ys,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.397643821,103.8642821,y4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2001-03-03,1980.0,7,seletar west farmway 6,6,ys,27.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,1,1.397643821,103.8642821,y4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2000-07-30,1976.0,14,outram hill,9,ct,119.0,0.0,2.0,91.0,22.0,4.0,0.0,0.0,1,1.284606132,103.8361431,jms,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2000-08-12,1978.0,311,clementi ave 4,12,cl,144.0,0.0,2.0,92.0,45.0,4.0,1.0,0.0,1,1.31935456,103.7651093,c13m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2000-08-12,1978.0,312,clementi ave 4,12,cl,144.0,0.0,2.0,92.0,45.0,4.0,1.0,0.0,1,1.319064417,103.7639598,c13m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2000-08-12,1978.0,313,clementi ave 4,12,cl,144.0,0.0,2.0,92.0,45.0,4.0,1.0,0.0,1,1.318492987,103.7667016,c13m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2000-08-12,1978.0,314,clementi ave 4,12,cl,144.0,0.0,2.0,92.0,45.0,4.0,1.0,0.0,1,1.319490182,103.7673379,c13m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2001-02-17,1969.0,96,margaret dr,16,qt,108.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1,1.297291611,103.809118,q2a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2003-01-13,1962.0,52,tanglin halt,10,queenstown,118.0,0.0,28.0,87.0,2.0,0.0,0.0,1.0,1,1.297772317,103.7980171,q2a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2005-04-21,1974.0,17,holland ave / dr,20,qt,142.0,0.0,0.0,86.0,50.0,6.0,0.0,0.0,1,1.310608935,103.7955501,q2a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2005-04-21,1974.0,22,holland ave / dr,20,qt,142.0,0.0,0.0,86.0,50.0,6.0,0.0,0.0,1,1.310555452,103.7955411,q2a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2005-04-21,1974.0,23,holland ave / dr,20,qt,142.0,0.0,0.0,86.0,50.0,6.0,0.0,0.0,1,1.310659415,103.7955648,q2a,surface car park,coupon parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2001-03-03,1984.0,2,seletar rd,10,ys,114.0,0.0,0.0,39.0,52.0,16.0,7.0,0.0,1,1.384461683,103.868041,y3m,basement car park,electronic parking,whole day,sun & ph fr 1pm-10.30pm,yes,1,2.1,y
2001-03-11,1972.0,6,upp boon keng rd,18,kwn,146.0,0.0,5.0,126.0,13.0,2.0,0.0,0.0,1,1.312707295,103.8706906,br11,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
